X,Y,ObjectId,AQSID,CountryCode,DataSource,EPARegion,Elevation,GMTOffset,Latitude,LocalTimeString,Longitude,OZONE,OZONEPM_AQI,OZONEPM_AQI_LABEL,OZONEPM_AQI_SORT,OZONE_AQI,OZONE_AQI_LABEL,OZONE_AQI_SORT,OZONE_Measured,OZONE_Unit,PM10,PM10_AQI,PM10_AQI_LABEL,PM10_AQI_SORT,PM10_Measured,PM10_Unit,PM25,PM25_AQI,PM25_AQI_LABEL,PM25_AQI_SORT,PM25_Measured,PM25_Unit,PM_AQI,PM_AQI_LABEL,PM_AQI_SORT,ReportingArea_PipeDelimited,SiteName,StateName,Status
-8251677.8141,4963824.6096,10317886,340170006,US,New Jersey Dept. of Environmental Protection,R2,2.7,-5,40.67025,Tue 11/10/2020 06:00 PM EST,-74.126083,11,12,12,12,12,12,12,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Elizabeth|Jersey City|East Orange|Newark|Union City|Bayonne|New Jersey,Bayonne,NJ,Active
-10165172.6976,3532001.9643,10317887,220470009,US,Louisiana Department of Environmental Quality,R6,0,-6,30.2211,Tue 11/10/2020 05:00 PM CST,-91.3153,17,17,17,17,17,17,17,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Baton Rouge Area,Bayou Plaquemine,LA,Active
-10076908.3639,1687978.2121,10317888,320GT1010001,GT,U.S. Department of State Guatemala - Guatemala City,DSGT,0,-6,14.989397,Tue 11/10/2020 05:00 PM CST,-90.522408,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,Guatemala City,Guatemala City,,Active
15588483.0722,4217035.9686,10317889,012481080,,Japan Ministry of Environment,,0,9,35.390207,Wed 11/11/2020 08:00 AM JST,140.033726,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 012481080,,Active
-13698252.9603,5434466.5921,10317890,410399004,US,Lane Regional Air Protection Agency,R10,198.3,-8,43.7995,Tue 11/10/2020 03:00 PM PST,-123.0535,,16,16,16,,ND,-999,0,,,,ND,-999,0,,4.2,16,16,16,1,UG/M3,16,16,16,Cottage Grove,Cottage Grove City Shops,OR,Active
-10176638.2712,3554993.1247,10317891,220470007,US,Louisiana Department of Environmental Quality,R6,0,-6,30.399401,Tue 11/10/2020 05:00 PM CST,-91.418297,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Baton Rouge Area,Grosse Tete,LA,Inactive
15206713.6578,4383153.4898,10317892,017201310,,Japan Ministry of Environment,,0,9,36.597518,Wed 11/11/2020 08:00 AM JST,136.604233,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 017201310,,Active
15540616.8044,4294412.0915,10317893,011205020,,Japan Ministry of Environment,,0,9,35.954861,Wed 11/11/2020 08:00 AM JST,139.603736,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 011205020,,Active
15582447.886,4374384.5596,10317894,009201110,,Japan Ministry of Environment,,0,9,36.53425,Wed 11/11/2020 08:00 AM JST,139.979511,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 009201110,,Active
-8073290.2225,5221177.5586,10317895,250150103,US,Massachusetts Dept. of Environmental Protection,R1,0,-5,42.4006,Tue 11/10/2020 06:00 PM EST,-72.5236,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Ware - Quabbin Summit|Amherst,AMHERST,MA,Inactive
-12887012.5051,4988524.3949,10317896,320070005,US,Nevada Division of Environmental Protection,R9,1560.1,-8,40.838329,Tue 11/10/2020 03:00 PM PST,-115.766003,,7,7,7,,ND,-999,0,,6.0,7.0,7,7,1,UG/M3,,,ND,-999,0,,7,7,7,Elko,Elko,NV,Active
15592255.3558,4214040.3251,10317897,012206140,,Japan Ministry of Environment,,0,9,35.368266,Wed 11/11/2020 08:00 AM JST,140.067613,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 012206140,,Active
-10057103.0681,4736212.2724,10317898,170830117,US,Illinois EPA,R5,0,-6,39.101439,Tue 11/10/2020 05:00 PM CST,-90.344494,,8,8,8,,ND,-999,1,,,,ND,-999,0,,-1.1,8,8,8,1,UG/M3,8,8,8,,JERSEYVL,IL,Active
15024698.7206,4162959.3997,10317899,028213010,,Japan Ministry of Environment,,0,9,34.993217,Wed 11/11/2020 08:00 AM JST,134.969165,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 028213010,,Active
-9427743.41,4752506.8156,10317900,390610010,US,Ohio EPA-DAPC,R5,0,-5,39.21494,Tue 11/10/2020 06:00 PM EST,-84.69086,,10,10,10,,ND,-999,0,,,,ND,-999,0,,2.3,10,10,10,1,UG/M3,10,10,10,Cincinnati,Colerain,OH,Active
14657294.3072,3844579.9386,10317901,045203020,,Japan Ministry of Environment,,0,9,32.617024,Wed 11/11/2020 08:00 AM JST,131.668715,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 045203020,,Active
-10153138.9494,3579254.4499,10317902,220331001,US,Louisiana Department of Environmental Quality,R6,0,-6,30.5872,Tue 11/10/2020 05:00 PM CST,-91.207199,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Baton Rouge Area,Baker,LA,Inactive
15585019.9228,4220677.4122,10317903,012481050,,Japan Ministry of Environment,,0,9,35.41687,Wed 11/11/2020 08:00 AM JST,140.002616,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 012481050,,Active
-13663565.807,7154018.018,10317904,000100202,CA,British Columbia Ministry of Environment,CA,601.5,-8,53.9147,Tue 11/10/2020 03:00 PM PST,-122.7419,13,53,53,53,12,12,12,1,PPB,,,ND,-999,1,,15.4,53,53,53,1,UG/M3,53,53,53,,PRG Plaza 400,CC,Active
15210393.1009,4382036.8082,10317905,017201300,,Japan Ministry of Environment,,0,9,36.589464,Wed 11/11/2020 08:00 AM JST,136.637286,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 017201300,,Active
-13663755.0501,7145781.8745,10317906,000100203,CA,British Columbia Ministry of Environment,CA,590.5,-8,53.8711,Tue 11/10/2020 03:00 PM PST,-122.7436,,,ND,-999,,ND,-999,0,,,,ND,-999,1,,,,ND,-999,0,,,ND,-999,,PRG BC Rail Warehouse,CC,Active
-13499155.8247,4685414.6577,10317907,060610006,US,California Air Resources Board,R9,0,-8,38.74643,Tue 11/10/2020 03:00 PM PST,-121.26498,32,25,25,25,25,25,25,1,PPB,24.2,19.0,19,19,1,UG/M3,2,9,9,9,1,UG/M3,19,19,19,Roseville-Rocklin,Roseville - N.Sunrise/Douglas,CA,Active
-13665669.7454,7143365.5546,10317908,000100205,CA,British Columbia Ministry of Environment,CA,583.5,-8,53.8583,Tue 11/10/2020 03:00 PM PST,-122.7608,,,ND,-999,,ND,-999,0,,,,ND,-999,1,,,,ND,-999,1,,,ND,-999,,PRG Gladstone School,CC,Active
-13464404.106,4736048.8872,10317909,060610004,US,Placer County APCD,R9,0,-8,39.1003,Tue 11/10/2020 03:00 PM PST,-120.9528,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,Colfax,Colfax,CA,Active
15546986.283,4292808.1791,10317910,011205030,,Japan Ministry of Environment,,0,9,35.943197,Wed 11/11/2020 08:00 AM JST,139.660954,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 011205030,,Active
15762924.7218,5256875.5496,10317911,001213610,,Japan Ministry of Environment,,0,9,42.636959,Wed 11/11/2020 08:00 AM JST,141.600762,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 001213610,,Active
-13481224.1471,4712766.0116,10317912,060610002,US,Placer County APCD,R9,0,-8,38.937801,Tue 11/10/2020 03:00 PM PST,-121.103897,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,Auburn,Auburn,CA,Active
14992203.3367,4136759.0445,10317913,028201030,,Japan Ministry of Environment,,0,9,34.800177,Wed 11/11/2020 08:00 AM JST,134.677254,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 028201030,,Active
-9985206.9296,4537503.5658,10317914,291570001,US,Missouri Department of Natural Resources,R7,151.6,-6,37.70264,Tue 11/10/2020 05:00 PM CST,-89.69864,29,26,26,26,26,26,26,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Farrar,Farrar,MO,Active
-6966685.4284,5842487.7908,10317915,000020401,CA,Environment Canada,CA,15.3,-4,46.3864,Tue 11/10/2020 07:00 PM AST,-62.5828,38,34,34,34,33,33,33,1,PPB,,,ND,-999,0,,10,34,34,34,1,UG/M3,34,34,34,,SOUTHAMPTON,CC,Active
15570228.9021,4531891.0906,10317916,007208090,,Japan Ministry of Environment,,0,9,37.662739,Wed 11/11/2020 08:00 AM JST,139.869746,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 007208090,,Active
15367876.1166,4119046.3568,10317917,022447010,,Japan Ministry of Environment,,0,9,34.669416,Wed 11/11/2020 08:00 AM JST,138.05198,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 022447010,,Active
15461522.7477,4346635.2469,10317918,010211060,,Japan Ministry of Environment,,0,9,36.333697,Wed 11/11/2020 08:00 AM JST,138.893222,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 010211060,AL,Active
-10951487.8283,5000303.2524,10317919,840310790005,US,Nebraska Department of Environment and Energy,R7,573.1,-6,40.918333,Tue 11/10/2020 05:00 PM CST,-98.378889,,9,9,9,,ND,-999,0,,,,ND,-999,0,,2,9,9,9,1,UG/M3,9,9,9,Grand Island,Grand Island DOT,NE,Active
-10819508.6645,3921135.8308,10317920,481210034,US,Texas Commission on Environmental Quality,R6,390.4,-6,33.1944,Tue 11/10/2020 05:00 PM CST,-97.1933,37,29,29,29,29,29,29,1,PPB,,,ND,-999,0,,,7,7,7,1,,7,7,7,Dallas-Fort Worth,Denton Airport South C56,TX,Active
15531433.169,4309662.744,10317921,011217010,,Japan Ministry of Environment,,0,9,36.065681,Wed 11/11/2020 08:00 AM JST,139.521238,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 011217010,AL,Active
-12456001.6932,4953234.5741,10317922,113490352005,US,Utah Department of Environmental Quality,R8,0,-7,40.598056,Tue 11/10/2020 04:00 PM MST,-111.894167,30,28,28,28,28,28,28,1,PPB,,,ND,-999,0,,3.8,17,17,17,1,UG/M3,17,17,17,Salt Lake City,Copper View,UT,Active
-9608107.7018,5354397.7562,10317923,261210039,US,"Michigan Department of Environment, Great Lakes, and Energy",R5,390.4,-5,43.2781,Tue 11/10/2020 06:00 PM EST,-86.3111,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Grand Rapids,MUSKEGON,MI,Active
15073523.1153,4097182.0089,10317924,027206030,,Japan Ministry of Environment,,0,9,34.507721,Wed 11/11/2020 08:00 AM JST,135.407762,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 027206030,,Active
14575443.8686,4015261.2523,10317925,040101010,,Japan Ministry of Environment,,0,9,33.899097,Wed 11/11/2020 08:00 AM JST,130.93344,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 040101010,,Active
15745929.6864,4947650.4961,10317926,002203220,,Japan Ministry of Environment,,0,9,40.559957,Wed 11/11/2020 08:00 AM JST,141.448093,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 002203220,,Active
-11860902.5009,4204643.2125,10317927,350431001,US,New Mexico Air Quality Bureau,R6,1525,-7,35.2994,Tue 11/10/2020 04:00 PM MST,-106.5483,42,39,39,39,39,39,39,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Bernalillo,NM,Active
15586906.009,4222916.167,10317928,012481060,,Japan Ministry of Environment,,0,9,35.433258,Wed 11/11/2020 08:00 AM JST,140.019559,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 012481060,,Active
-8637679.7069,4489251.3084,10317929,510410004,US,Virginia Dept. of Environmental Quality,R3,0,-5,37.358898,Tue 11/10/2020 06:00 PM EST,-77.593597,11,18,18,18,18,18,18,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Richmond,BEACH ROAD,VA,Active
-7571528.1931,5890370.4867,10317930,230031011,US,Maine Dept. of Environmental Protection,R1,0,-5,46.682299,Tue 11/10/2020 06:00 PM EST,-68.016195,,49,49,49,,ND,-999,0,,,49.0,49,49,1,,,23,23,23,1,,49,49,49,Northern,Presque Isle Riverside,ME,Active
-11872156.7901,4196284.9714,10317931,350431003,US,New Mexico Air Quality Bureau,R6,1644,-7,35.238098,Tue 11/10/2020 04:00 PM MST,-106.649399,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Rio Rancho Senio,NM,Inactive
15536782.9611,4290402.2045,10317932,011205040,,Japan Ministry of Environment,,0,9,35.925697,Wed 11/11/2020 08:00 AM JST,139.569296,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 011205040,,Active
-7467155.5951,5635575.1487,10317933,000040901,CA,Environment Canada,CA,0,-4,45.0892,Tue 11/10/2020 07:00 PM AST,-67.0786,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,ST ANDREWS,CC,Active
14986792.3189,4137436.6228,10317934,028201020,,Japan Ministry of Environment,,0,9,34.805175,Wed 11/11/2020 08:00 AM JST,134.628646,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 028201020,,Active
-12708109.393,5819475.9764,10317935,300810007,US,Montana DEQ,R8,0,-7,46.243621,Tue 11/10/2020 04:00 PM MST,-114.158889,,0,0,0,,ND,-999,0,,,,ND,-999,0,,-0.9,0,0,0,1,UG/M3,0,0,0,Hamilton,Hamilton PS 46,MT,Active
15097546.5293,4124793.9047,10317936,027218010,,Japan Ministry of Environment,,0,9,34.711869,Wed 11/11/2020 08:00 AM JST,135.623568,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 027218010,,Active
-12954133.9279,6225046.4453,10317937,160210002,US,Idaho Department of Environmental Quality,R10,0,-8,48.705551,Tue 11/10/2020 03:00 PM PST,-116.368965,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,Kootenai Tribe,Boundary County,ID,Inactive
-9997536.6764,4778569.3655,10317938,171170002,US,Illinois EPA,R5,0,-6,39.3961,Tue 11/10/2020 05:00 PM CST,-89.8094,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,NILWOOD,IL,Active
-11635421.5327,5024940.4089,10317939,840560210003,US,Wyoming Department of Environmental Quality,R8,1741.9,-7,41.08536,Tue 11/10/2020 04:00 PM MST,-104.52277,,,ND,-999,,ND,-999,1,,,,ND,-999,1,,,,ND,-999,1,,,ND,-999,Eastern Laramie County,Laramie County Mobile,WY,Inactive
14580236.5066,4011611.3187,10317940,040101020,,Japan Ministry of Environment,,0,9,33.871878,Wed 11/11/2020 08:00 AM JST,130.976493,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 040101020,,Active
15543183.7205,4278648.7666,10317941,011204520,,Japan Ministry of Environment,,0,9,35.840152,Wed 11/11/2020 08:00 AM JST,139.626795,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 011204520,,Active
-10788367.2596,3879268.4115,10317942,481131505,US,Texas Commission on Environmental Quality,R6,0,0,32.879107,Tue 11/10/2020 05:00 PM CST,-96.913552,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,,TX,Active
-10277939.3418,4120627.9145,10317943,051191008,US,Arkansas Department of Environmental Quality,R6,0,-6,34.6811,Tue 11/10/2020 05:00 PM CST,-92.3283,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,Little Rock-North Little Rock,ADEQ-DSR,AR,Active
-13070670.518,4028728.0405,10317944,060658001,US,South Coast AQMD,R9,78.7,-8,33.999449,Tue 11/10/2020 03:00 PM PST,-117.415831,39,34,34,34,34,34,34,1,PPB,21.0,19.0,19,19,1,UG/M3,4,18,18,18,1,UG/M3,19,19,19,Metro Riverside CO|Riverside Co. Metro|Norco/Corona,Riverside - Rubidoux,CA,Active
-10270269.4289,4140884.1235,10317945,051191002,US,Arkansas Department of Environmental Quality,R6,0,-6,34.8306,Tue 11/10/2020 05:00 PM CST,-92.2594,22,21,21,21,21,21,21,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Little Rock-North Little Rock,NLRAP,AR,Active
-13079205.272,4028316.8988,10317946,060658005,US,South Coast AQMD,R9,230.9,-8,33.996387,Tue 11/10/2020 03:00 PM PST,-117.4925,35,30,30,30,28,28,28,1,PPB,29.7,26.0,26,26,1,UG/M3,6.2,30,30,30,1,UG/M3,30,30,30,Metro Riverside CO|Norco/Corona,Mira Loma - Van Buren,CA,Active
14717950.4053,4052052.4619,10317947,035208010,,Japan Ministry of Environment,,0,9,34.172978,Wed 11/11/2020 08:00 AM JST,132.213598,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 035208010,,Active
15531807.5365,4218627.8509,10317948,014110510,,Japan Ministry of Environment,,0,9,35.401864,Wed 11/11/2020 08:00 AM JST,139.524601,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 014110510,,Active
-10775793.3892,3846296.4581,10317949,481131500,US,Texas Commission on Environmental Quality,R6,195.2,0,32.630011,Tue 11/10/2020 05:00 PM CST,-96.800599,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Lancaster Cedardale C1500,TX,Active
15289062.0284,4125286.9829,10317950,023201030,,Japan Ministry of Environment,,0,9,34.71551,Wed 11/11/2020 08:00 AM JST,137.343981,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 023201030,,Active
15579607.3466,4266298.9663,10317951,012203080,,Japan Ministry of Environment,,0,9,35.750167,Wed 11/11/2020 08:00 AM JST,139.953994,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 012203080,,Active
-13518705.7536,4534670.2958,10317952,060773005,US,San Joaquin Valley Unified APCD,R9,0,-8,37.6825,Tue 11/10/2020 03:00 PM PST,-121.4406,,19,19,19,,ND,-999,1,,,19.0,19,19,1,,,,ND,-999,1,,19,19,19,,TracyAP,CA,Active
14469548.5313,3909138.3008,10317953,041209010,,Japan Ministry of Environment,,0,9,33.104165,Wed 11/11/2020 08:00 AM JST,129.982166,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 041209010,,Active
15557557.5158,4379079.7037,10317954,009205510,,Japan Ministry of Environment,,0,9,36.568132,Wed 11/11/2020 08:00 AM JST,139.755917,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 009205510,,Active
-13678968.6397,5210774.1403,10317955,410292129,US,Oregon Dept. of Environmental Quality,R10,0,-8,42.33155,Tue 11/10/2020 03:00 PM PST,-122.880266,,32,32,32,,ND,-999,0,,,,ND,-999,0,,7.5,32,32,32,1,UG/M3,32,32,32,Medford,Medford Welch & Jackson,OR,Active
15749207.3775,4941181.7542,10317956,002203240,,Japan Ministry of Environment,,0,9,40.515795,Wed 11/11/2020 08:00 AM JST,141.477537,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 002203240,,Active
-17356189.1639,2215037.7206,10317957,150011012,US,Hawaii State Dept. of Health,R9,517.3,-10,19.5097,Tue 11/10/2020 01:00 PM HST,-155.9133,,12,12,12,,ND,-999,0,,,,ND,-999,0,,1,12,12,12,1,UG/M3,12,12,12,Kona,Kona,HI,Active
-12956787.228,7093561.638,10317958,000092901,CA,Alberta Environmental Monitoring and Reporting Agency (AEMERA),CA,0,-7,53.5936,Tue 11/10/2020 04:00 PM MST,-116.3928,,28,28,28,28,28,28,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Edson,CC,Active
15155358.4144,4326919.0178,10317959,018361010,,Japan Ministry of Environment,,0,9,36.190887,Wed 11/11/2020 08:00 AM JST,136.142901,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 018361010,,Active
15601431.8667,4391406.7394,10317960,009402010,,Japan Ministry of Environment,,0,9,36.657018,Wed 11/11/2020 08:00 AM JST,140.150047,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 009402010,,Active
-13707136.2557,6238171.6085,10317961,000102001,CA,Canadian Air and Precipitation Monitoring Network,CA,191.8,-8,48.7833,Tue 11/10/2020 03:00 PM PST,-123.1333,26,22,22,22,22,22,22,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Saturna,CC,Active
-13092815.6383,5856706.9596,10317962,840530230001,US,Washington Department of Ecology,R10,0,-8,46.474438,Tue 11/10/2020 03:00 PM PST,-117.614764,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,0,,ND,-999,1,UG/M3,,ND,-999,,Mobile-Pomeroy Old,WA,Inactive
-11978222.1122,4703968.0662,10317963,840080290007,US,Bureau of Land Management - Colorado,R8,0,-7,38.8763,Tue 11/10/2020 04:00 PM MST,-107.6022,37,32,32,32,32,32,32,1,PPB,1.0,2.0,2,2,1,UG/M3,1.8,10,10,10,1,UG/M3,10,10,10,,Paonia,CO,Active
15546368.4598,4277809.7697,10317964,011204530,,Japan Ministry of Environment,,0,9,35.834042,Wed 11/11/2020 08:00 AM JST,139.655404,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 011204530,,Active
-11169611.8026,2958951.5985,10317965,80039CE01,MX,Sistema Integral de Monitoreo Ambiental,MX,169.6,-6,25.67555,Tue 11/10/2020 05:00 PM CST,-100.33833,,,ND,-999,,ND,-999,1,,,,ND,-999,1,,,,ND,-999,1,,,ND,-999,Monterrey,Obispado,MX,Active
-12485580.0611,3933880.1546,10317966,040137003,US,Gila River Indian Community DEQ Air Quality Program,R9,323,-7,33.29015,Tue 11/10/2020 04:00 PM MST,-112.159874,,8,8,8,,ND,-999,1,,5.0,8.0,8,8,1,UG/M3,,,ND,-999,0,,8,8,8,Gila River Indian Community,StJohns,AZ,Active
-13406607.1377,4478445.2109,10317967,060470003,US,San Joaquin Valley Unified APCD,R9,0,-8,37.2817,Tue 11/10/2020 03:00 PM PST,-120.433601,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,Merced,Merced - S. Coffee Ave,CA,Active
14657913.0209,3835846.6874,10317968,045203090,,Japan Ministry of Environment,,0,9,32.55092,Wed 11/11/2020 08:00 AM JST,131.674273,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 045203090,,Active
15534281.5008,4207367.8047,10317969,014204010,,Japan Ministry of Environment,,0,9,35.319373,Wed 11/11/2020 08:00 AM JST,139.546825,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 014204010,,Active
15494639.183,4301364.9796,10317970,011344010,,Japan Ministry of Environment,,0,9,36.005404,Wed 11/11/2020 08:00 AM JST,139.190712,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 011344010,,Active
-8011418.8495,5890354.4227,10317971,000053301,CA,Canada-Quebec1,CA,53.4,-5,46.6822,Tue 11/10/2020 06:00 PM EST,-71.9678,29,27,27,27,27,27,27,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Deschambault,CC,Active
-9274053.7173,4231862.2102,10317972,840CK2010001,CA,Eastern Band of Cherokee Indians,CA,0,-5,35.498711,Tue 11/10/2020 06:00 PM EST,-83.310242,,28,28,28,28,28,28,1,,,,ND,-999,0,,,9,9,9,1,,9,9,9,,Eastern Band of Cherokee: Old Cherokee High,,Active
-9307300.1738,4258967.6146,10317973,471550101,US,National Park Service,USEPA,793.3,-5,35.6967,Tue 11/10/2020 06:00 PM EST,-83.6089,28,27,27,27,27,27,27,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Knoxville|Great Smoky Mtns. Natl. Park - TN,Cove Mountain - GSMNP,TN,Active
-9294965.9742,4240629.0259,10317974,471550102,US,National Park Service,USEPA,1243.5,-5,35.562801,Tue 11/10/2020 06:00 PM EST,-83.4981,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Great Smoky Mtns. Natl. Park - TN,Clingmans Dome - GSMNP,TN,Active
-11160304.38,2967532.2266,10317975,80039NE01,MX,Sistema Integral de Monitoreo Ambiental,MX,152.5,-6,25.745,Tue 11/10/2020 05:00 PM CST,-100.25472,,,ND,-999,,ND,-999,1,,,,ND,-999,1,,,,ND,-999,1,,,ND,-999,Monterrey,San Nicolas,MX,Active
15588049.9281,4226066.195,10317976,012481040,,Japan Ministry of Environment,,0,9,35.456311,Wed 11/11/2020 08:00 AM JST,140.029835,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 012481040,,Active
15797890.2852,5390253.9053,10317977,001226010,,Japan Ministry of Environment,,0,9,43.512149,Wed 11/11/2020 08:00 AM JST,141.914863,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 001226010,,Active
-9606010.5539,4759545.8021,10317978,180130001,US,Indiana Dept. of Environmental Management,R5,201,-5,39.263914,Tue 11/10/2020 06:00 PM EST,-86.292261,31,23,23,23,23,23,23,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Helmsburg,IN,Active
-11292212.4106,4256148.1085,10317979,482331073,US,Texas Commission on Environmental Quality,R6,945.8,-6,35.676128,Tue 11/10/2020 05:00 PM CST,-101.43967,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Borger FM 1559,TX,Active
14520627.925,3899288.4979,10317980,040202510,,Japan Ministry of Environment,,0,9,33.030014,Wed 11/11/2020 08:00 AM JST,130.44102,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 040202510,,Active
